run,AoA,AoS,dPb,pBar,pInf,temp,nu,rpmWT,rho,q,V,Re,FX,FY,FZ,MX,MY,MZ,CFX,CFY,CFZ,CN,CT,CY,CL,CD,CYaw,CMroll,CMpitch,CMpitch25c,CMyaw,CLalpha,CMalpha,Thrust
115,3.2204562852833494,7,103.96,100309,100309,288.27,1.47652286860767e-05,246.22,1.21222406559219,242.527163100663,21.1382388674856,223508.427272593,3.65692474099875,-4.34443656967461,32.0128466641418,0.513265241635804,-1.65026253643885,-1.37086818004929,0.0694314790885277,-0.0824847865904991,0.607805588342123,0.610606374758784,0.0375262389838083,0.0824847865904991,0.5442952786833093,0.07247495220458162,0.0734083887311885,-0.0152731995423108,-0.18491228370426124,-0.18491228370426124,-0.0194104215772143,6.10214476041836,-2.08722340569479,0.7729496231923603
116,3.2204562852833494,3,104.44,100309,100309,288.26,1.47643185553269e-05,245.231,1.21226611874093,243.64688961144,20.9541395283913,224033.71622816,3.10559037403582,-3.58347074915685,31.0032411257929,-0.344404448788814,-1.09715776347768,-1.4934015984076,0.058692699046204,-0.0677241828090212,0.585931717223976,0.58820045669839,0.027946966028014,0.0677241828090212,0.5364141734646454,0.05866368365602457,0.0645596306411442,-0.0226586292572986,-0.12752031827105723,-0.12752031827105723,-0.0213672987542348,6.13217728374033,-1.85350919799903,0.7174918419248182
117,3.2204562852833494,0,103.93,100309,100309,288.21,1.47597682161656e-05,244.2,1.21247642825808,242.457180901736,20.87426091012729,223535.58746346,3.16585596430886,-0.634222666311685,30.5037572445391,-0.0427071887840165,-0.973415603284744,-0.101283372725764,0.0601252481662165,-0.0120450189883968,0.579320725581503,0.581673499018262,0.029723544458568,0.0120450189883968,0.5317268533331565,0.056946565645857476,0.0120397720248191,-0.0038981540172105,-0.11571695246006868,-0.11571695246006868,-0.0015794466991394,6.1429232352574,-1.86691903250599,0.6970522660123266
118,3.2204562852833494,-4,104.13,100312,100312,288.19,1.47575068659174e-05,245.243,1.21259683725728,242.923730467908,20.991156391096663,223773.7290413,3.38406625633483,2.94644721747652,30.6657311110612,0.194384825122769,-1.03838702232047,1.26061305285041,0.0641460172628198,0.0558508137133637,0.581278369932867,0.583838891281582,0.0336363480417524,-0.0558508137133637,0.528560786877569,0.06348891154408759,-0.0512401639692259,0.0174593741967615,-0.12223767025670178,-0.12223767025670178,0.0180000606118027,6.15137538537715,-1.83385946895567,0.6755186771290488
119,0.11542344976220796,-4,104.58,100313,100313,288.19,1.47573597513174e-05,245.215,1.2126089255103,243.973480527027,21.036306133510728,224257.824054228,2.94947330127501,3.54712914593097,13.5461401978312,0.185414418191864,-0.32142062524882,1.56265369848161,0.0556676167331345,0.0669476227207269,0.255666440655759,0.255666440655759,0.0556676167331345,-0.0669476227207269,0.23248054639047508,0.05522486845708151,-0.062901365031512,0.0213751078985836,-0.04628982250210782,-0.04628982250210782,0.0211179655882661,6.33596349538865,-1.86479551596194,0.6706028570568598
120,0.11542344976220796,0,103.11,100305,100305,288.17,1.47567167727267e-05,243.175,1.2125963720502,240.544366384257,20.79098230234401,222687.099524275,2.69832267621926,-0.76677079154675,13.0394870326539,-0.0781318079082924,-0.155492494287387,-0.0657788130368443,0.0516534666807086,-0.0146781442716091,0.249612366567826,0.249612366567826,0.0516534666807086,0.0146781442716091,0.22909995376611952,0.04788999217617119,0.0146826518310314,-0.0052080172973937,-0.028507257987685438,-0.028507257987685438,-0.000901618466201,6.36640027372222,-1.81846451085399,0.7303870409569702
121,0.11542344976220796,3,104.31,100305,100305,288.17,1.47567167727267e-05,244.247,1.2125963720502,243.343628242624,20.93815316534473,223979.078318846,2.62327591201529,-3.8450015445015,13.6586117978437,-0.28140811890468,-0.281863530795115,-1.65768254545905,0.0496391999729913,-0.07275742505383,0.258456443442031,0.258456443442031,0.0496391999729913,0.07275742505383,0.23661612034009744,0.04935075123836729,0.0700597985337258,-0.0243197363799747,-0.04099211662018477,-0.04099211662018477,-0.0224601856185766,6.33895265391161,-1.76742412324635,0.7028089810140798
122,0.11542344976220796,7,103.95,100309,100309,288.17,1.47561283223674e-05,245.178,1.21264472841816,242.503835691766,21.133393570660818,223596.720302585,2.72431125642394,-7.34136205669744,14.9166391017641,-0.433434266843106,-0.673826310842049,-2.73202514078547,0.051729573016932,-0.139398728269457,0.283239064465345,0.283239064465345,0.051729573016932,0.139398728269457,0.25364697886966026,0.06167565726728808,0.132055422189342,-0.0451829473146106,-0.08109338478583739,-0.08109338478583739,-0.0371448009014654,6.35785623208573,-1.88227607510204,0.7478891664932301
123,0.11542344976220796,10,104.12,100309,100309,288.16,1.47552184013562e-05,246.233,1.21268681075881,242.900402901678,21.440323569252296,223789.386728972,3.13778489620985,-8.64430241666823,15.650063526246,0.423500720149491,-1.23458998637512,-2.81018162685318,0.0594833903859604,-0.163871148683924,0.296680259829549,0.296680259829549,0.0594833903859604,0.163871148683924,0.25854465079289973,0.0763304059357349,0.151052395376973,-0.0404390254952253,-0.1368230345842726,-0.1368230345842726,-0.0381450431409735,6.35622712017051,-2.08628570435645,0.7846601612983801
124,-2.991195101988494,10,104.21,100294,100294,288.15,1.47565151600198e-05,246.218,1.21254754705424,243.110351330921,21.450871474680852,223879.261808361,3.24070769206212,-9.13204904703342,-2.13724896787155,0.482402222978796,-0.182479074015721,-2.95824509650795,0.0613814565948742,-0.172967921042599,-0.0404811131454963,-0.0436380924133117,0.0591787176756489,0.172967921042599,-0.03527745397076777,0.07885594372487953,0.159681371584913,-0.044250992070657,-0.03322536582541414,-0.03322536582541414,-0.0377492588794083,6.43930789543543,-2.29902847139121,0.7934345613860702
126,-2.991195101988494,7,104.07,100301,100301,288.13,1.4753665421544e-05,245.205,1.212716349145,242.783765209352,21.145108516248953,223756.475324247,3.40541673477401,-5.17461884135898,-3.08228147538415,0.608355779629375,0.0569793944099386,-1.7710981550582,0.0645879357542215,-0.0981430395479798,-0.058459276327527,-0.0617594313005024,0.0614398981051249,0.0981430395479798,-0.05235088210310852,0.06812170753798341,0.0895402068914686,-0.0206324049071999,-0.01032787107252735,-0.01032787107252735,-0.0229394282535856,6.52595759801815,-1.53704441179802,0.7711719550280371
127,-2.991195101988494,3,104.56,100299,100299,288.13,1.47539596152133e-05,244.187,1.21269216760446,243.926824570884,20.961967407724625,224280.358815893,2.83555652488112,-3.57445487046625,-4.12567538236487,-0.153582459977523,0.50641217136585,-1.49414443346343,0.0535278164907192,-0.0674762653051666,-0.0778818524087658,-0.0805765474984288,0.0493784372587705,0.0674762653051666,-0.07130355367635773,0.05217538131139746,0.0645823619670361,-0.022122388912305,0.03934594446826076,0.03934594446826076,-0.0190105077114854,6.42358828029103,-1.703167414109,0.6382962386454647
128,-2.991195101988494,0,103.35,100299,100299,288.13,1.47539596152133e-05,243.174,1.21269216760446,241.104208094332,20.81469909269236,222978.945005336,2.78823321549133,-0.581676316828991,-4.57459012797564,-0.0703862543835569,0.660285504680735,0.0332587354984536,0.0532506713273921,-0.0111090615355611,-0.0873671520764225,-0.0900343432354077,0.0486052496849001,0.0111090615355611,-0.08018481264464132,0.048876700121769735,0.011104414495549,-0.0040642403364322,0.056485282451398014,0.056485282451398014,0.0006668956290736,6.43583473355516,-1.79579733541903,0.787208704842734
129,-2.991195101988494,-4,104.32,100292,100292,288.13,1.47549893854573e-05,244.263,1.21260753221255,243.366955984696,21.010660297746323,224015.005696582,2.69036808051636,5.45305615628118,-4.34560045509411,0.347065403174225,0.62992476621964,2.33950125134654,0.0509038784025101,0.1031761079503,-0.0822221757513368,-0.0847735962697362,0.0465309402139804,-0.1031761079503,-0.07476199928138196,0.05271951567003153,-0.0993739010796868,0.0353949833213537,0.052734357637039896,0.052734357637039896,0.0297993420658191,0.0,0.0,0.7466756839162993
